Tarih,Cadde,Enlem,Boylam,Yogunluk,Renk,Durum,Saat,Gun
2025-09-23 01:06:08.274093,Manas Bulvarı,38.45,27.2,20,Yesil,Acik,1,1
2025-09-02 01:59:46.274093,Talatpaşa Bulvarı,38.432,27.142,10,Yesil,Acik,1,1
2025-09-11 13:41:19.274093,Yeşildere Caddesi,38.405,27.155,23,Yesil,Acik,13,3
2025-08-31 13:27:12.274093,Altınyol (Anadolu Cad.),38.456,27.175,61,Turuncu,Akici Yogun,13,6
2025-10-07 09:03:02.274093,Manas Bulvarı,38.45,27.2,81,Kirmizi,Cok Yogun,9,1
2025-07-14 01:27:50.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,25,Yesil,Acik,1,0
2025-12-16 00:51:37.274093,Talatpaşa Bulvarı,38.432,27.142,24,Yesil,Acik,0,1
2025-11-28 04:08:02.274093,Altınyol (Anadolu Cad.),38.456,27.175,20,Yesil,Acik,4,4
2025-09-15 11:57:02.274093,Talatpaşa Bulvarı,38.432,27.142,17,Yesil,Acik,11,0
2025-11-11 12:16:38.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,22,Yesil,Acik,12,1
2025-11-26 03:47:10.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,24,Yesil,Acik,3,2
2025-10-06 16:33:02.274093,Altınyol (Anadolu Cad.),38.456,27.175,16,Yesil,Acik,16,0
2025-12-14 10:28:24.274093,Manas Bulvarı,38.45,27.2,16,Yesil,Acik,10,6
2025-09-29 14:16:16.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,29,Yesil,Acik,14,0
2025-11-09 23:37:20.274093,Talatpaşa Bulvarı,38.432,27.142,10,Yesil,Acik,23,6
2025-08-09 20:06:24.274093,Altınyol (Anadolu Cad.),38.456,27.175,26,Yesil,Acik,20,5
2025-07-04 15:23:15.274093,Yeşildere Caddesi,38.405,27.155,28,Yesil,Acik,15,4
2025-07-31 05:59:23.274093,Manas Bulvarı,38.45,27.2,28,Yesil,Acik,5,3
2025-12-18 17:17:00.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,87,Kirmizi,Cok Yogun,17,3
2025-09-26 17:12:25.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,84,Kirmizi,Cok Yogun,17,4
2025-09-13 12:19:01.274093,Talatpaşa Bulvarı,38.432,27.142,13,Yesil,Acik,12,5
2025-08-06 14:59:51.274093,Manas Bulvarı,38.45,27.2,11,Yesil,Acik,14,2
2025-08-03 03:52:42.274093,Manas Bulvarı,38.45,27.2,14,Yesil,Acik,3,6
2025-12-01 10:32:25.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,13,Yesil,Acik,10,0
2025-10-06 05:14:02.274093,Manas Bulvarı,38.45,27.2,22,Yesil,Acik,5,0
2025-07-14 15:44:07.274093,Altınyol (Anadolu Cad.),38.456,27.175,24,Yesil,Acik,15,0
2025-10-14 10:26:49.274093,Altınyol (Anadolu Cad.),38.456,27.175,24,Yesil,Acik,10,1
2025-08-25 09:42:53.274093,Talatpaşa Bulvarı,38.432,27.142,83,Kirmizi,Cok Yogun,9,0
2025-10-09 02:49:24.274093,Altınyol (Anadolu Cad.),38.456,27.175,19,Yesil,Acik,2,3
2025-11-19 07:34:49.274093,Manas Bulvarı,38.45,27.2,75,Kirmizi,Cok Yogun,7,2
2025-08-18 17:24:10.274093,Manas Bulvarı,38.45,27.2,97,Kirmizi,Cok Yogun,17,0
2025-07-19 00:57:33.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,21,Yesil,Acik,0,5
2025-11-05 22:34:22.274093,Yeşildere Caddesi,38.405,27.155,25,Yesil,Acik,22,2
2025-08-14 06:30:45.274093,Altınyol (Anadolu Cad.),38.456,27.175,12,Yesil,Acik,6,3
2025-09-15 04:30:27.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,12,Yesil,Acik,4,0
2025-09-08 07:54:05.274093,Altınyol (Anadolu Cad.),38.456,27.175,80,Kirmizi,Cok Yogun,7,0
2025-09-26 23:35:03.274093,Altınyol (Anadolu Cad.),38.456,27.175,13,Yesil,Acik,23,4
2025-12-01 13:16:02.274093,Talatpaşa Bulvarı,38.432,27.142,26,Yesil,Acik,13,0
2025-10-29 04:54:35.274093,Manas Bulvarı,38.45,27.2,20,Yesil,Acik,4,2
2025-08-14 10:02:31.274093,Manas Bulvarı,38.45,27.2,12,Yesil,Acik,10,3
2025-07-28 07:54:17.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,85,Kirmizi,Cok Yogun,7,0
2025-11-16 05:44:18.274093,Talatpaşa Bulvarı,38.432,27.142,19,Yesil,Acik,5,6
2025-09-23 04:03:21.274093,Manas Bulvarı,38.45,27.2,22,Yesil,Acik,4,1
2025-10-10 00:25:27.274093,Yeşildere Caddesi,38.405,27.155,14,Yesil,Acik,0,4
2025-11-11 02:51:54.274093,Yeşildere Caddesi,38.405,27.155,28,Yesil,Acik,2,1
2025-12-14 12:53:25.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,22,Yesil,Acik,12,6
2025-07-19 21:50:32.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,25,Yesil,Acik,21,5
2025-11-20 07:06:57.274093,Altınyol (Anadolu Cad.),38.456,27.175,94,Kirmizi,Cok Yogun,7,3
2025-12-10 16:34:43.274093,Altınyol (Anadolu Cad.),38.456,27.175,24,Yesil,Acik,16,2
2025-07-26 22:19:02.274093,Yeşildere Caddesi,38.405,27.155,15,Yesil,Acik,22,5
2025-12-21 23:58:53.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,24,Yesil,Acik,23,6
2025-07-19 13:22:02.274093,Manas Bulvarı,38.45,27.2,63,Turuncu,Akici Yogun,13,5
2025-11-01 17:16:14.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,27,Yesil,Acik,17,5
2025-11-03 09:47:39.274093,Altınyol (Anadolu Cad.),38.456,27.175,74,Kirmizi,Cok Yogun,9,0
2025-10-02 00:56:16.274093,Talatpaşa Bulvarı,38.432,27.142,20,Yesil,Acik,0,3
2025-09-22 03:19:43.274093,Altınyol (Anadolu Cad.),38.456,27.175,10,Yesil,Acik,3,0
2025-12-19 21:22:24.274093,Altınyol (Anadolu Cad.),38.456,27.175,24,Yesil,Acik,21,4
2025-07-31 04:46:30.274093,Manas Bulvarı,38.45,27.2,11,Yesil,Acik,4,3
2025-09-06 09:20:05.274093,Manas Bulvarı,38.45,27.2,22,Yesil,Acik,9,5
2025-10-13 00:47:27.274093,Yeşildere Caddesi,38.405,27.155,17,Yesil,Acik,0,0
2025-11-09 17:14:21.274093,Talatpaşa Bulvarı,38.432,27.142,25,Yesil,Acik,17,6
2025-08-19 16:14:00.274093,Manas Bulvarı,38.45,27.2,19,Yesil,Acik,16,1
2025-12-01 15:06:38.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,12,Yesil,Acik,15,0
2025-08-27 15:04:51.274093,Talatpaşa Bulvarı,38.432,27.142,20,Yesil,Acik,15,2
2025-10-13 19:13:42.274093,Altınyol (Anadolu Cad.),38.456,27.175,87,Kirmizi,Cok Yogun,19,0
2025-09-14 06:46:15.274093,Manas Bulvarı,38.45,27.2,15,Yesil,Acik,6,6
2025-07-27 14:17:13.274093,Manas Bulvarı,38.45,27.2,63,Turuncu,Akici Yogun,14,6
2025-11-12 06:22:03.274093,Yeşildere Caddesi,38.405,27.155,10,Yesil,Acik,6,2
2025-07-14 08:47:46.274093,Talatpaşa Bulvarı,38.432,27.142,74,Kirmizi,Cok Yogun,8,0
2025-11-03 12:08:58.274093,Manas Bulvarı,38.45,27.2,11,Yesil,Acik,12,0
2025-09-25 20:50:18.274093,Talatpaşa Bulvarı,38.432,27.142,15,Yesil,Acik,20,3
2025-08-13 21:12:30.274093,Manas Bulvarı,38.45,27.2,13,Yesil,Acik,21,2
2025-11-11 16:41:32.274093,Talatpaşa Bulvarı,38.432,27.142,28,Yesil,Acik,16,1
2025-07-17 09:40:19.274093,Yeşildere Caddesi,38.405,27.155,77,Kirmizi,Cok Yogun,9,3
2025-07-19 22:36:56.274093,Talatpaşa Bulvarı,38.432,27.142,10,Yesil,Acik,22,5
2025-12-24 09:51:47.274093,Altınyol (Anadolu Cad.),38.456,27.175,68,Turuncu,Akici Yogun,9,2
2025-10-11 07:51:50.274093,Manas Bulvarı,38.45,27.2,27,Yesil,Acik,7,5
2025-09-08 17:39:01.274093,Yeşildere Caddesi,38.405,27.155,75,Kirmizi,Cok Yogun,17,0
2025-09-25 00:30:10.274093,Talatpaşa Bulvarı,38.432,27.142,15,Yesil,Acik,0,3
2025-11-05 03:49:00.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,11,Yesil,Acik,3,2
2025-12-16 12:36:28.274093,Manas Bulvarı,38.45,27.2,26,Yesil,Acik,12,1
2025-08-22 11:00:50.274093,Yeşildere Caddesi,38.405,27.155,28,Yesil,Acik,11,4
2025-12-02 05:23:13.274093,Manas Bulvarı,38.45,27.2,15,Yesil,Acik,5,1
2025-12-11 03:06:28.274093,Manas Bulvarı,38.45,27.2,21,Yesil,Acik,3,3
2025-11-11 13:01:54.274093,Altınyol (Anadolu Cad.),38.456,27.175,26,Yesil,Acik,13,1
2025-07-17 18:25:43.274093,Altınyol (Anadolu Cad.),38.456,27.175,92,Kirmizi,Cok Yogun,18,3
2025-09-27 10:55:26.274093,Talatpaşa Bulvarı,38.432,27.142,13,Yesil,Acik,10,5
2025-06-30 23:59:02.274093,Altınyol (Anadolu Cad.),38.456,27.175,26,Yesil,Acik,23,0
2025-08-28 08:53:30.274093,Altınyol (Anadolu Cad.),38.456,27.175,85,Kirmizi,Cok Yogun,8,3
2025-09-12 16:03:59.274093,Altınyol (Anadolu Cad.),38.456,27.175,26,Yesil,Acik,16,4
2025-09-15 08:00:53.274093,Altınyol (Anadolu Cad.),38.456,27.175,87,Kirmizi,Cok Yogun,8,0
2025-10-27 19:08:54.274093,Manas Bulvarı,38.45,27.2,80,Kirmizi,Cok Yogun,19,0
2025-10-22 17:33:05.274093,Manas Bulvarı,38.45,27.2,82,Kirmizi,Cok Yogun,17,2
2025-11-04 21:56:01.274093,Talatpaşa Bulvarı,38.432,27.142,21,Yesil,Acik,21,1
2025-12-17 22:06:11.274093,Talatpaşa Bulvarı,38.432,27.142,23,Yesil,Acik,22,2
2025-07-12 09:46:35.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,13,Yesil,Acik,9,5
2025-08-11 13:49:19.274093,Yeşildere Caddesi,38.405,27.155,17,Yesil,Acik,13,0
2025-08-24 16:40:53.274093,Altınyol (Anadolu Cad.),38.456,27.175,72,Kirmizi,Cok Yogun,16,6
2025-07-26 04:25:24.274093,Manas Bulvarı,38.45,27.2,14,Yesil,Acik,4,5
2025-11-24 04:33:55.274093,Talatpaşa Bulvarı,38.432,27.142,20,Yesil,Acik,4,0
2025-07-06 08:14:39.274093,Manas Bulvarı,38.45,27.2,18,Yesil,Acik,8,6
2025-10-13 02:18:31.274093,Yeşildere Caddesi,38.405,27.155,17,Yesil,Acik,2,0
2025-10-03 22:37:53.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,14,Yesil,Acik,22,4
2025-09-25 17:58:47.274093,Yeşildere Caddesi,38.405,27.155,83,Kirmizi,Cok Yogun,17,3
2025-12-01 23:22:37.274093,Manas Bulvarı,38.45,27.2,22,Yesil,Acik,23,0
2025-09-26 04:45:17.274093,Talatpaşa Bulvarı,38.432,27.142,25,Yesil,Acik,4,4
2025-09-22 22:53:53.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,28,Yesil,Acik,22,0
2025-10-06 17:18:36.274093,Yeşildere Caddesi,38.405,27.155,84,Kirmizi,Cok Yogun,17,0
2025-07-12 01:03:40.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,10,Yesil,Acik,1,5
2025-07-23 18:14:11.274093,Talatpaşa Bulvarı,38.432,27.142,87,Kirmizi,Cok Yogun,18,2
2025-07-04 12:03:32.274093,Altınyol (Anadolu Cad.),38.456,27.175,11,Yesil,Acik,12,4
2025-12-04 11:20:15.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,15,Yesil,Acik,11,3
2025-11-19 06:22:51.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,11,Yesil,Acik,6,2
2025-08-18 20:35:33.274093,Manas Bulvarı,38.45,27.2,27,Yesil,Acik,20,0
2025-12-01 17:59:28.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,84,Kirmizi,Cok Yogun,17,0
2025-11-25 03:55:51.274093,Talatpaşa Bulvarı,38.432,27.142,26,Yesil,Acik,3,1
2025-11-01 06:53:12.274093,Manas Bulvarı,38.45,27.2,22,Yesil,Acik,6,5
2025-12-25 10:23:57.274093,Talatpaşa Bulvarı,38.432,27.142,18,Yesil,Acik,10,3
2025-08-30 20:39:41.274093,Altınyol (Anadolu Cad.),38.456,27.175,26,Yesil,Acik,20,5
2025-12-10 21:34:50.274093,Manas Bulvarı,38.45,27.2,10,Yesil,Acik,21,2
2025-10-20 21:59:27.274093,Yeşildere Caddesi,38.405,27.155,12,Yesil,Acik,21,0
2025-09-05 20:57:06.274093,Manas Bulvarı,38.45,27.2,26,Yesil,Acik,20,4
2025-08-16 23:07:42.274093,Talatpaşa Bulvarı,38.432,27.142,27,Yesil,Acik,23,5
2025-08-16 21:55:36.274093,Yeşildere Caddesi,38.405,27.155,17,Yesil,Acik,21,5
2025-12-14 19:41:35.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,23,Yesil,Acik,19,6
2025-12-06 11:15:50.274093,Altınyol (Anadolu Cad.),38.456,27.175,16,Yesil,Acik,11,5
2025-09-04 11:07:52.274093,Altınyol (Anadolu Cad.),38.456,27.175,25,Yesil,Acik,11,3
2025-07-19 10:26:36.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,23,Yesil,Acik,10,5
2025-09-30 23:56:05.274093,Altınyol (Anadolu Cad.),38.456,27.175,24,Yesil,Acik,23,1
2025-07-12 02:39:50.274093,Talatpaşa Bulvarı,38.432,27.142,19,Yesil,Acik,2,5
2025-07-24 04:31:32.274093,Manas Bulvarı,38.45,27.2,12,Yesil,Acik,4,3
2025-08-21 03:36:01.274093,Talatpaşa Bulvarı,38.432,27.142,10,Yesil,Acik,3,3
2025-07-25 02:44:19.274093,Talatpaşa Bulvarı,38.432,27.142,24,Yesil,Acik,2,4
2025-11-08 16:02:29.274093,Altınyol (Anadolu Cad.),38.456,27.175,51,Turuncu,Akici Yogun,16,5
2025-10-20 19:42:12.274093,Yeşildere Caddesi,38.405,27.155,74,Kirmizi,Cok Yogun,19,0
2025-11-04 11:12:37.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,19,Yesil,Acik,11,1
2025-10-29 05:53:35.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,21,Yesil,Acik,5,2
2025-10-18 18:09:30.274093,Yeşildere Caddesi,38.405,27.155,26,Yesil,Acik,18,5
2025-09-22 12:37:51.274093,Talatpaşa Bulvarı,38.432,27.142,24,Yesil,Acik,12,0
2025-12-05 17:50:16.274093,Manas Bulvarı,38.45,27.2,92,Kirmizi,Cok Yogun,17,4
2025-07-03 01:06:03.274093,Manas Bulvarı,38.45,27.2,23,Yesil,Acik,1,3
2025-07-30 19:43:30.274093,Yeşildere Caddesi,38.405,27.155,76,Kirmizi,Cok Yogun,19,2
2025-11-16 22:36:26.274093,Altınyol (Anadolu Cad.),38.456,27.175,19,Yesil,Acik,22,6
2025-07-10 20:45:08.274093,Yeşildere Caddesi,38.405,27.155,29,Yesil,Acik,20,3
2025-08-05 23:59:36.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,22,Yesil,Acik,23,1
2025-10-04 04:22:52.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,20,Yesil,Acik,4,5
2025-10-14 13:32:24.274093,Talatpaşa Bulvarı,38.432,27.142,16,Yesil,Acik,13,1
2025-09-18 08:51:26.274093,Manas Bulvarı,38.45,27.2,71,Kirmizi,Cok Yogun,8,3
2025-10-02 02:45:21.274093,Altınyol (Anadolu Cad.),38.456,27.175,15,Yesil,Acik,2,3
2025-12-25 17:14:24.274093,Manas Bulvarı,38.45,27.2,92,Kirmizi,Cok Yogun,17,3
2025-12-08 01:27:20.274093,Talatpaşa Bulvarı,38.432,27.142,23,Yesil,Acik,1,0
2025-07-25 14:15:51.274093,Altınyol (Anadolu Cad.),38.456,27.175,26,Yesil,Acik,14,4
2025-12-14 14:18:17.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,45,Turuncu,Akici Yogun,14,6
2025-10-10 17:57:11.274093,Yeşildere Caddesi,38.405,27.155,87,Kirmizi,Cok Yogun,17,4
2025-11-12 08:07:53.274093,Altınyol (Anadolu Cad.),38.456,27.175,83,Kirmizi,Cok Yogun,8,2
2025-12-11 20:13:32.274093,Altınyol (Anadolu Cad.),38.456,27.175,28,Yesil,Acik,20,3
2025-08-31 14:24:19.274093,Altınyol (Anadolu Cad.),38.456,27.175,59,Turuncu,Akici Yogun,14,6
2025-08-13 16:54:46.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,26,Yesil,Acik,16,2
2025-11-25 15:04:54.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,18,Yesil,Acik,15,1
2025-08-12 04:43:48.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,21,Yesil,Acik,4,1
2025-10-20 00:33:09.274093,Manas Bulvarı,38.45,27.2,24,Yesil,Acik,0,0
2025-07-21 07:41:16.274093,Talatpaşa Bulvarı,38.432,27.142,72,Kirmizi,Cok Yogun,7,0
2025-10-03 15:59:48.274093,Talatpaşa Bulvarı,38.432,27.142,16,Yesil,Acik,15,4
2025-09-12 02:20:21.274093,Altınyol (Anadolu Cad.),38.456,27.175,14,Yesil,Acik,2,4
2025-11-28 21:50:32.274093,Yeşildere Caddesi,38.405,27.155,22,Yesil,Acik,21,4
2025-12-21 04:46:27.274093,Talatpaşa Bulvarı,38.432,27.142,26,Yesil,Acik,4,6
2025-08-20 12:26:33.274093,Yeşildere Caddesi,38.405,27.155,17,Yesil,Acik,12,2
2025-10-01 03:08:55.274093,Talatpaşa Bulvarı,38.432,27.142,20,Yesil,Acik,3,2
2025-09-16 16:42:21.274093,Altınyol (Anadolu Cad.),38.456,27.175,16,Yesil,Acik,16,1
2025-10-31 22:14:36.274093,Altınyol (Anadolu Cad.),38.456,27.175,26,Yesil,Acik,22,4
2025-12-08 11:58:13.274093,Altınyol (Anadolu Cad.),38.456,27.175,29,Yesil,Acik,11,0
2025-12-01 05:45:47.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,11,Yesil,Acik,5,0
2025-09-25 00:29:40.274093,Yeşildere Caddesi,38.405,27.155,27,Yesil,Acik,0,3
2025-10-27 18:33:59.274093,Manas Bulvarı,38.45,27.2,89,Kirmizi,Cok Yogun,18,0
2025-12-07 10:48:51.274093,Altınyol (Anadolu Cad.),38.456,27.175,17,Yesil,Acik,10,6
2025-06-30 22:26:44.274093,Talatpaşa Bulvarı,38.432,27.142,20,Yesil,Acik,22,0
2025-10-29 06:44:08.274093,Altınyol (Anadolu Cad.),38.456,27.175,22,Yesil,Acik,6,2
2025-08-31 03:24:34.274093,Yeşildere Caddesi,38.405,27.155,23,Yesil,Acik,3,6
2025-07-22 04:59:17.274093,Manas Bulvarı,38.45,27.2,10,Yesil,Acik,4,1
2025-12-14 05:08:10.274093,Manas Bulvarı,38.45,27.2,10,Yesil,Acik,5,6
2025-09-09 04:45:31.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,28,Yesil,Acik,4,1
2025-12-09 19:53:29.274093,Yeşildere Caddesi,38.405,27.155,92,Kirmizi,Cok Yogun,19,1
2025-07-02 21:07:19.274093,Altınyol (Anadolu Cad.),38.456,27.175,17,Yesil,Acik,21,2
2025-11-12 12:29:45.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,10,Yesil,Acik,12,2
2025-07-19 01:39:42.274093,Manas Bulvarı,38.45,27.2,17,Yesil,Acik,1,5
2025-12-19 07:32:04.274093,Altınyol (Anadolu Cad.),38.456,27.175,78,Kirmizi,Cok Yogun,7,4
2025-08-28 06:58:05.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,22,Yesil,Acik,6,3
2025-10-04 01:28:59.274093,Yeşildere Caddesi,38.405,27.155,22,Yesil,Acik,1,5
2025-12-05 18:29:10.274093,Manas Bulvarı,38.45,27.2,98,Kirmizi,Cok Yogun,18,4
2025-10-14 18:56:06.274093,Talatpaşa Bulvarı,38.432,27.142,75,Kirmizi,Cok Yogun,18,1
2025-07-06 14:49:43.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,76,Kirmizi,Cok Yogun,14,6
2025-11-06 14:12:25.274093,Talatpaşa Bulvarı,38.432,27.142,20,Yesil,Acik,14,3
2025-12-08 22:42:47.274093,Manas Bulvarı,38.45,27.2,24,Yesil,Acik,22,0
2025-12-17 03:22:33.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,10,Yesil,Acik,3,2
2025-11-10 08:45:52.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,77,Kirmizi,Cok Yogun,8,0
2025-10-30 18:49:14.274093,Manas Bulvarı,38.45,27.2,71,Kirmizi,Cok Yogun,18,3
2025-08-30 17:23:02.274093,Yeşildere Caddesi,38.405,27.155,18,Yesil,Acik,17,5
2025-09-29 07:42:21.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,82,Kirmizi,Cok Yogun,7,0
2025-08-28 22:28:02.274093,Talatpaşa Bulvarı,38.432,27.142,20,Yesil,Acik,22,3
2025-06-30 08:43:11.274093,Altınyol (Anadolu Cad.),38.456,27.175,64,Turuncu,Akici Yogun,8,0
2025-12-02 22:21:53.274093,Manas Bulvarı,38.45,27.2,20,Yesil,Acik,22,1
2025-08-28 08:03:06.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,89,Kirmizi,Cok Yogun,8,3
2025-11-19 00:09:35.274093,Altınyol (Anadolu Cad.),38.456,27.175,28,Yesil,Acik,0,2
2025-10-22 23:45:21.274093,Yeşildere Caddesi,38.405,27.155,14,Yesil,Acik,23,2
2025-10-19 01:29:39.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,27,Yesil,Acik,1,6
2025-10-20 01:28:34.274093,Altınyol (Anadolu Cad.),38.456,27.175,16,Yesil,Acik,1,0
2025-07-30 23:08:22.274093,Manas Bulvarı,38.45,27.2,19,Yesil,Acik,23,2
2025-12-24 20:23:09.274093,Yeşildere Caddesi,38.405,27.155,19,Yesil,Acik,20,2
2025-10-26 13:23:29.274093,Manas Bulvarı,38.45,27.2,44,Turuncu,Akici Yogun,13,6
2025-11-10 13:06:53.274093,Talatpaşa Bulvarı,38.432,27.142,11,Yesil,Acik,13,0
2025-07-20 16:26:53.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,58,Turuncu,Akici Yogun,16,6
2025-09-26 05:01:17.274093,Talatpaşa Bulvarı,38.432,27.142,25,Yesil,Acik,5,4
2025-11-06 08:40:42.274093,Altınyol (Anadolu Cad.),38.456,27.175,81,Kirmizi,Cok Yogun,8,3
2025-07-26 00:05:34.274093,Talatpaşa Bulvarı,38.432,27.142,21,Yesil,Acik,0,5
2025-10-10 01:01:37.274093,Yeşildere Caddesi,38.405,27.155,15,Yesil,Acik,1,4
2025-08-31 23:41:47.274093,Manas Bulvarı,38.45,27.2,17,Yesil,Acik,23,6
2025-09-24 10:38:07.274093,Altınyol (Anadolu Cad.),38.456,27.175,25,Yesil,Acik,10,2
2025-12-10 15:56:05.274093,Manas Bulvarı,38.45,27.2,13,Yesil,Acik,15,2
2025-12-24 13:49:57.274093,Manas Bulvarı,38.45,27.2,20,Yesil,Acik,13,2
2025-11-22 02:22:53.274093,Talatpaşa Bulvarı,38.432,27.142,15,Yesil,Acik,2,5
2025-10-26 04:59:22.274093,Yeşildere Caddesi,38.405,27.155,24,Yesil,Acik,4,6
2025-12-06 14:44:50.274093,Manas Bulvarı,38.45,27.2,63,Turuncu,Akici Yogun,14,5
2025-09-23 21:16:48.274093,Talatpaşa Bulvarı,38.432,27.142,18,Yesil,Acik,21,1
2025-08-01 04:18:16.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,28,Yesil,Acik,4,4
2025-10-06 15:17:50.274093,Yeşildere Caddesi,38.405,27.155,16,Yesil,Acik,15,0
2025-11-25 23:20:48.274093,Altınyol (Anadolu Cad.),38.456,27.175,20,Yesil,Acik,23,1
2025-12-09 14:23:35.274093,Yeşildere Caddesi,38.405,27.155,22,Yesil,Acik,14,1
2025-08-10 18:57:12.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,25,Yesil,Acik,18,6
2025-07-21 12:42:44.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,11,Yesil,Acik,12,0
2025-11-20 09:53:32.274093,Yeşildere Caddesi,38.405,27.155,88,Kirmizi,Cok Yogun,9,3
2025-09-09 14:03:24.274093,Manas Bulvarı,38.45,27.2,10,Yesil,Acik,14,1
2025-07-02 13:51:24.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,18,Yesil,Acik,13,2
2025-10-20 00:12:48.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,25,Yesil,Acik,0,0
2025-08-10 16:02:54.274093,Altınyol (Anadolu Cad.),38.456,27.175,61,Turuncu,Akici Yogun,16,6
2025-08-24 14:34:00.274093,Manas Bulvarı,38.45,27.2,64,Turuncu,Akici Yogun,14,6
2025-08-21 01:42:41.274093,Altınyol (Anadolu Cad.),38.456,27.175,26,Yesil,Acik,1,3
2025-08-14 09:06:15.274093,Talatpaşa Bulvarı,38.432,27.142,87,Kirmizi,Cok Yogun,9,3
2025-10-15 02:52:23.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,22,Yesil,Acik,2,2
2025-08-11 23:54:03.274093,Yeşildere Caddesi,38.405,27.155,14,Yesil,Acik,23,0
2025-08-20 07:42:30.274093,Yeşildere Caddesi,38.405,27.155,78,Kirmizi,Cok Yogun,7,2
2025-11-22 21:28:06.274093,Talatpaşa Bulvarı,38.432,27.142,14,Yesil,Acik,21,5
2025-10-13 13:01:03.274093,Talatpaşa Bulvarı,38.432,27.142,24,Yesil,Acik,13,0
2025-12-13 08:31:16.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,17,Yesil,Acik,8,5
2025-07-21 14:37:29.274093,Talatpaşa Bulvarı,38.432,27.142,24,Yesil,Acik,14,0
2025-10-26 11:38:28.274093,Altınyol (Anadolu Cad.),38.456,27.175,16,Yesil,Acik,11,6
2025-08-18 19:39:28.274093,Talatpaşa Bulvarı,38.432,27.142,82,Kirmizi,Cok Yogun,19,0
2025-11-19 14:10:01.274093,Yeşildere Caddesi,38.405,27.155,27,Yesil,Acik,14,2
2025-07-10 06:13:38.274093,Yeşildere Caddesi,38.405,27.155,15,Yesil,Acik,6,3
2025-12-23 09:53:16.274093,Altınyol (Anadolu Cad.),38.456,27.175,75,Kirmizi,Cok Yogun,9,1
2025-11-21 16:13:50.274093,Talatpaşa Bulvarı,38.432,27.142,15,Yesil,Acik,16,4
2025-11-15 08:14:07.274093,Yeşildere Caddesi,38.405,27.155,22,Yesil,Acik,8,5
2025-11-02 15:03:53.274093,Altınyol (Anadolu Cad.),38.456,27.175,66,Turuncu,Akici Yogun,15,6
2025-09-03 13:59:25.274093,Talatpaşa Bulvarı,38.432,27.142,21,Yesil,Acik,13,2
2025-12-17 17:06:00.274093,Manas Bulvarı,38.45,27.2,84,Kirmizi,Cok Yogun,17,2
2025-10-28 10:10:06.274093,Yeşildere Caddesi,38.405,27.155,18,Yesil,Acik,10,1
2025-12-04 22:48:31.274093,Talatpaşa Bulvarı,38.432,27.142,20,Yesil,Acik,22,3
